"X","participant","gender","age","language","logical_training","trial_type","card_type","guess_type","card","guess","response","aim","comments","response_type"
847,"anon43","male",28,"english","No","X_X","X","X","cat","cat","right","not sure","","ternary"
848,"anon43","male",28,"english","No","X_Z","X","Z","cat","ele","wrong","not sure","","ternary"
849,"anon43","male",28,"english","No","XY_Z","XY","Z","catdog","ele","wrong","not sure","","ternary"
850,"anon43","male",28,"english","No","XY_X","XY","X","dogele","dog","right","not sure","","ternary"
851,"anon43","male",28,"english","No","XY_XorY","XY","XorY","catele","catorele","right","not sure","","ternary"
852,"anon43","male",28,"english","No","XY_XandY","XY","XandY","catdog","catanddog","right","not sure","","ternary"
853,"anon43","male",28,"english","No","X_X","X","X","ele","ele","neiter","not sure","","ternary"
854,"anon43","male",28,"english","No","XY_Z","XY","Z","dogele","cat","neiter","not sure","","ternary"
855,"anon43","male",28,"english","No","X_XorY","X","XorY","dog","catordog","right","not sure","","ternary"
856,"anon43","male",28,"english","No","X_XorY","X","XorY","ele","dogorele","right","not sure","","ternary"
857,"anon43","male",28,"english","No","X_XandY","X","XandY","cat","catandele","wrong","not sure","","ternary"
858,"anon43","male",28,"english","No","X_Z","X","Z","cat","dog","wrong","not sure","","ternary"
859,"anon43","male",28,"english","No","XY_XorY","XY","XorY","catdog","catordog","right","not sure","","ternary"
860,"anon43","male",28,"english","No","XY_XandY","XY","XandY","dogele","dogandele","right","not sure","","ternary"
861,"anon43","male",28,"english","No","XY_X","XY","X","catele","ele","right","not sure","","ternary"
862,"anon43","male",28,"english","No","X_XandY","X","XandY","ele","dogandele","wrong","not sure","","ternary"
863,"anon43","male",28,"english","No","XY_Z","XY","Z","catele","dog","wrong","not sure","","ternary"
864,"anon43","male",28,"english","No","XY_XandY","XY","XandY","catele","catandele","wrong","not sure","","ternary"
865,"anon44","male",24,"english","No","XY_X","XY","X","catele","cat","right","guessing","no","binary"
866,"anon44","male",24,"english","No","X_XorY","X","XorY","dog","catordog","right","guessing","no","binary"
867,"anon44","male",24,"english","No","XY_Z","XY","Z","dogele","cat","wrong","guessing","no","binary"
868,"anon44","male",24,"english","No","XY_XorY","XY","XorY","dogele","dogorele","right","guessing","no","binary"
869,"anon44","male",24,"english","No","X_XorY","X","XorY","ele","catorele","right","guessing","no","binary"
870,"anon44","male",24,"english","No","X_Z","X","Z","cat","dog","wrong","guessing","no","binary"
871,"anon44","male",24,"english","No","X_XandY","X","XandY","ele","dogandele","wrong","guessing","no","binary"
872,"anon44","male",24,"english","No","X_XandY","X","XandY","cat","catanddog","wrong","guessing","no","binary"
873,"anon44","male",24,"english","No","X_XorY","X","XorY","dog","dogorele","wrong","guessing","no","binary"
874,"anon44","male",24,"english","No","XY_X","XY","X","dogele","ele","right","guessing","no","binary"
875,"anon44","male",24,"english","No","X_XandY","X","XandY","dog","dogandele","wrong","guessing","no","binary"
876,"anon44","male",24,"english","No","XY_Z","XY","Z","catdog","ele","wrong","guessing","no","binary"
877,"anon44","male",24,"english","No","XY_XorY","XY","XorY","catdog","catordog","right","guessing","no","binary"
878,"anon44","male",24,"english","No","XY_XandY","XY","XandY","dogele","dogandele","right","guessing","no","binary"
879,"anon44","male",24,"english","No","X_Z","X","Z","ele","cat","wrong","guessing","no","binary"
880,"anon44","male",24,"english","No","XY_Z","XY","Z","catele","dog","wrong","guessing","no","binary"
881,"anon44","male",24,"english","No","XY_XorY","XY","XorY","catele","catorele","right","guessing","no","binary"
882,"anon44","male",24,"english","No","X_X","X","X","dog","dog","right","guessing","no","binary"
883,"anon44","male",24,"english","No","XY_XandY","XY","XandY","catele","catandele","right","guessing","no","binary"
884,"anon44","male",24,"english","No","X_X","X","X","cat","cat","right","guessing","no","binary"
885,"anon44","male",24,"english","No","X_Z","X","Z","dog","cat","wrong","guessing","no","binary"
886,"anon44","male",24,"english","No","XY_XandY","XY","XandY","catdog","catanddog","right","guessing","no","binary"
887,"anon44","male",24,"english","No","X_X","X","X","ele","ele","right","guessing","no","binary"
888,"anon44","male",24,"english","No","XY_X","XY","X","catdog","cat","right","guessing","no","binary"
889,"anon45","female",28,"English","Yes","X_XandY","X","XandY","dog","dogandele","wrong","","","binary"
890,"anon45","female",28,"English","Yes","X_X","X","X","dog","dog","right","","","binary"
891,"anon45","female",28,"English","Yes","X_X","X","X","ele","ele","right","","","binary"
892,"anon45","female",28,"English","Yes","XY_Z","XY","Z","catdog","ele","wrong","","","binary"
893,"anon45","female",28,"English","Yes","XY_XorY","XY","XorY","dogele","dogorele","right","","","binary"
894,"anon45","female",28,"English","Yes","XY_X","XY","X","dogele","dog","right","","","binary"
895,"anon45","female",28,"English","Yes","XY_XandY","XY","XandY","catdog","catanddog","right","","","binary"
896,"anon45","female",28,"English","Yes","X_XandY","X","XandY","cat","catanddog","wrong","","","binary"
897,"anon45","female",28,"English","Yes","XY_X","XY","X","dogele","ele","right","","","binary"
898,"anon45","female",28,"English","Yes","X_X","X","X","cat","cat","right","","","binary"
899,"anon45","female",28,"English","Yes","XY_XorY","XY","XorY","catdog","catordog","right","","","binary"
900,"anon45","female",28,"English","Yes","X_XandY","X","XandY","cat","catandele","wrong","","","binary"
901,"anon45","female",28,"English","Yes","XY_Z","XY","Z","catele","dog","wrong","","","binary"
902,"anon45","female",28,"English","Yes","X_XorY","X","XorY","dog","dogorele","right","","","binary"
903,"anon45","female",28,"English","Yes","XY_Z","XY","Z","dogele","cat","wrong","","","binary"
904,"anon45","female",28,"English","Yes","X_Z","X","Z","cat","dog","wrong","","","binary"
905,"anon45","female",28,"English","Yes","XY_X","XY","X","catele","ele","right","","","binary"
906,"anon45","female",28,"English","Yes","X_XorY","X","XorY","ele","catorele","right","","","binary"
907,"anon45","female",28,"English","Yes","XY_XorY","XY","XorY","catele","catorele","right","","","binary"
908,"anon45","female",28,"English","Yes","X_Z","X","Z","cat","ele","wrong","","","binary"
909,"anon45","female",28,"English","Yes","XY_XandY","XY","XandY","dogele","dogandele","right","","","binary"
910,"anon45","female",28,"English","Yes","X_XorY","X","XorY","cat","catorele","right","","","binary"
911,"anon45","female",28,"English","Yes","XY_XandY","XY","XandY","catele","catandele","right","","","binary"
912,"anon45","female",28,"English","Yes","X_Z","X","Z","ele","dog","wrong","","","binary"
913,"anon46","female",48,"English","No","XY_Z","XY","Z","catdog","ele","wrong","I'm not at all sure.","No issues","binary"
914,"anon46","female",48,"English","No","XY_X","XY","X","dogele","ele","right","I'm not at all sure.","No issues","binary"
915,"anon46","female",48,"English","No","X_XorY","X","XorY","cat","catorele","right","I'm not at all sure.","No issues","binary"
916,"anon46","female",48,"English","No","XY_X","XY","X","catdog","dog","right","I'm not at all sure.","No issues","binary"
917,"anon46","female",48,"English","No","XY_XandY","XY","XandY","catele","catandele","right","I'm not at all sure.","No issues","binary"
918,"anon46","female",48,"English","No","X_XorY","X","XorY","cat","catordog","right","I'm not at all sure.","No issues","binary"
919,"anon46","female",48,"English","No","X_XorY","X","XorY","dog","dogorele","right","I'm not at all sure.","No issues","binary"
920,"anon46","female",48,"English","No","X_X","X","X","dog","dog","right","I'm not at all sure.","No issues","binary"
921,"anon46","female",48,"English","No","XY_Z","XY","Z","dogele","cat","wrong","I'm not at all sure.","No issues","binary"
922,"anon46","female",48,"English","No","X_X","X","X","ele","ele","right","I'm not at all sure.","No issues","binary"
923,"anon46","female",48,"English","No","X_Z","X","Z","ele","cat","wrong","I'm not at all sure.","No issues","binary"
924,"anon46","female",48,"English","No","XY_XorY","XY","XorY","catdog","catordog","right","I'm not at all sure.","No issues","binary"
925,"anon46","female",48,"English","No","XY_Z","XY","Z","catele","dog","wrong","I'm not at all sure.","No issues","binary"
926,"anon46","female",48,"English","No","X_Z","X","Z","dog","ele","wrong","I'm not at all sure.","No issues","binary"
927,"anon46","female",48,"English","No","XY_X","XY","X","catdog","cat","right","I'm not at all sure.","No issues","binary"
928,"anon46","female",48,"English","No","XY_XorY","XY","XorY","catele","catorele","right","I'm not at all sure.","No issues","binary"
929,"anon46","female",48,"English","No","X_XandY","X","XandY","dog","catanddog","wrong","I'm not at all sure.","No issues","binary"
930,"anon46","female",48,"English","No","X_XandY","X","XandY","cat","catanddog","wrong","I'm not at all sure.","No issues","binary"
931,"anon46","female",48,"English","No","XY_XandY","XY","XandY","dogele","dogandele","right","I'm not at all sure.","No issues","binary"
932,"anon46","female",48,"English","No","X_Z","X","Z","cat","ele","wrong","I'm not at all sure.","No issues","binary"
933,"anon46","female",48,"English","No","XY_XorY","XY","XorY","dogele","dogorele","right","I'm not at all sure.","No issues","binary"
934,"anon46","female",48,"English","No","X_X","X","X","cat","cat","right","I'm not at all sure.","No issues","binary"
935,"anon46","female",48,"English","No","XY_XandY","XY","XandY","catdog","catanddog","right","I'm not at all sure.","No issues","binary"
936,"anon46","female",48,"English","No","X_XandY","X","XandY","ele","dogandele","wrong","I'm not at all sure.","No issues","binary"
937,"anon47","male",26,"ENGLISH","Yes","X_XandY","X","XandY","cat","catanddog","wrong","VERY NICE","THE GAME IS VERY NICE","binary"
938,"anon47","male",26,"ENGLISH","Yes","XY_X","XY","X","dogele","ele","wrong","VERY NICE","THE GAME IS VERY NICE","binary"
939,"anon47","male",26,"ENGLISH","Yes","X_Z","X","Z","ele","cat","wrong","VERY NICE","THE GAME IS VERY NICE","binary"
940,"anon47","male",26,"ENGLISH","Yes","XY_XandY","XY","XandY","catdog","catanddog","right","VERY NICE","THE GAME IS VERY NICE","binary"
941,"anon47","male",26,"ENGLISH","Yes","XY_Z","XY","Z","dogele","cat","wrong","VERY NICE","THE GAME IS VERY NICE","binary"
942,"anon47","male",26,"ENGLISH","Yes","X_XandY","X","XandY","ele","catandele","wrong","VERY NICE","THE GAME IS VERY NICE","binary"
943,"anon47","male",26,"ENGLISH","Yes","XY_X","XY","X","dogele","dog","wrong","VERY NICE","THE GAME IS VERY NICE","binary"
944,"anon47","male",26,"ENGLISH","Yes","XY_XorY","XY","XorY","catele","catorele","right","VERY NICE","THE GAME IS VERY NICE","binary"
945,"anon47","male",26,"ENGLISH","Yes","X_Z","X","Z","ele","dog","wrong","VERY NICE","THE GAME IS VERY NICE","binary"
946,"anon47","male",26,"ENGLISH","Yes","X_XorY","X","XorY","ele","dogorele","right","VERY NICE","THE GAME IS VERY NICE","binary"
